Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
1.944,0.9516411,1.944,35.82,1.944,0,
1.947,0.96,1.947,35.82,1.947,0,
1.951,0.96,1.951,35.82,1.951,0,
1.954,0.96,1.954,35.82,1.954,0,
1.957,0.96,1.957,35.82,1.957,0,
1.961,0.96,1.961,35.82,1.961,0,
1.964,0.9616581,1.964,35.82,1.964,0,
1.967,0.97,1.967,35.82,1.967,0,
1.971,0.97,1.971,35.82,1.971,0,
1.974,0.97,1.974,35.82,1.974,0,
1.977,0.97,1.977,35.82,1.977,0,
1.981,0.971819,1.981,35.82,1.981,0,
1.984,0.98,1.984,35.82,1.984,0,
1.987,0.98,1.987,35.82,1.987,0,
1.991,0.98,1.991,35.82,1.991,0,
1.994,0.9816834,1.994,35.82,1.994,0,
1.997,0.99,1.997,35.82,1.997,0,
2.001,0.99,2.001,35.82,2.001,0,
2.004,0.99,2.004,35.82,2.004,0,
2.007,0.99,2.007,35.82,2.007,0,
2.011,0.99,2.011,35.82,2.011,0,
2.014,0.99,2.014,35.82,2.014,0,
2.017,0.9918039,2.017,35.82,2.017,0,
2.021,1,2.021,35.82,2.021,0,
2.024,1,2.024,35.82,2.024,0,
2.027,1,2.027,35.82,2.027,0,
2.031,1,2.031,35.82,2.031,0,
2.034,1,2.034,35.82,2.034,0,
2.037,1,2.037,35.82,2.037,0,
2.041,1,2.041,35.82,2.041,0,
2.044,1,2.044,35.82,2.044,0,
2.047,1.001829,2.047,35.82,2.047,0,
2.051,1.01,2.051,35.82,2.051,0,
2.054,1.01,2.054,35.82,2.054,0,
2.057,1.011837,2.057,35.82,2.057,0,
2.061,1.02,2.061,35.82,2.061,0,
2.064,1.02,2.064,35.82,2.064,0,
2.067,1.02,2.067,35.82,2.067,0,
2.071,1.02,2.071,35.82,2.071,0,
2.074,1.02,2.074,35.82,2.074,0,
2.077,1.02,2.077,35.82,2.077,0,
2.081,1.021901,2.081,35.82,2.081,0,
2.084,1.03,2.084,35.82,2.084,0,
2.087,1.03,2.087,35.82,2.087,0,
2.091,1.03,2.091,35.82,2.091,0,
2.094,1.03,2.094,35.82,2.094,0,
2.097,1.031871,2.097,35.82,2.097,0,
2.101,1.04,2.101,35.82,2.101,0,
2.104,1.04,2.104,35.82,2.104,0,
2.107,1.04,2.107,35.82,2.107,0,
2.111,1.04,2.111,35.82,2.111,0,
2.114,1.04,2.114,35.82,2.114,0,
2.117,1.04,2.117,35.82,2.117,0,
2.121,1.04,2.121,35.82,2.121,0,
2.124,1.04,2.124,35.82,2.124,0,
2.127,1.04,2.127,35.82,2.127,0,
2.131,1.04,2.131,35.82,2.131,0,
2.134,1.04,2.134,35.82,2.134,0,
2.137,1.04,2.137,35.82,2.137,0,
2.141,1.04,2.141,35.82,2.141,0,
2.144,1.04,2.144,35.82,2.144,0,
2.147,1.04,2.147,35.82,2.147,0,
2.151,1.04,2.151,35.82,2.151,0,
2.154,1.04,2.154,35.82182,2.154,0,
2.157,1.038077,2.157,35.82808,2.157,0,
2.161,1.03,2.161,35.82,2.161,0,
2.164,1.03,2.164,35.82183,2.164,0,
2.167,1.03,2.167,35.82807,2.167,0,
2.171,1.03,2.171,35.82,2.171,0,
2.174,1.028164,2.174,35.82,2.174,0,
2.177,1.02,2.177,35.82194,2.177,0,
2.181,1.02,2.181,35.83,2.181,0,
2.184,1.02,2.184,35.83,2.184,0,
2.187,1.02,2.187,35.83,2.187,0,
2.191,1.02,2.191,35.83,2.191,0,
2.194,1.02,2.194,35.83,2.194,0,
2.197,1.02,2.197,35.83,2.197,0,
2.201,1.02,2.201,35.83,2.201,0,
2.204,1.02,2.204,35.83,2.204,0,
2.207,1.02,2.207,35.83,2.207,0,
2.211,1.02,2.211,35.83,2.211,0,
2.214,1.02,2.214,35.83,2.214,0,
2.217,1.02,2.217,35.83,2.217,0,
2.221,1.02,2.221,35.83,2.221,0,
2.224,1.02,2.224,35.83,2.224,0,
2.227,1.02,2.227,35.83,2.227,0,
2.231,1.02,2.231,35.83,2.231,0,
2.234,1.02,2.234,35.83,2.234,0,
2.237,1.02,2.237,35.83,2.237,0,
2.241,1.02,2.241,35.83,2.241,0,
2.244,1.02,2.244,35.83,2.244,0,
2.247,1.021999,2.247,35.83,2.247,0,
2.251,1.03,2.251,35.83,2.251,0,
2.254,1.03,2.254,35.83,2.254,0,
2.257,1.03,2.257,35.83,2.257,0,
2.261,1.03,2.261,35.83,2.261,0,
2.264,1.031912,2.264,35.83,2.264,0,
2.267,1.04,2.267,35.83,2.267,0,
2.271,1.04,2.271,35.83,2.271,0,
2.274,1.04,2.274,35.83,2.274,0,
2.277,1.04,2.277,35.83,2.277,0,
2.281,1.04,2.281,35.83,2.281,0,
2.284,1.04,2.284,35.83,2.284,0,
2.287,1.042032,2.287,35.83,2.287,0,
2.291,1.05,2.291,35.83,2.291,0,
2.294,1.05,2.294,35.83,2.294,0,
2.297,1.05,2.297,35.83,2.297,0,
2.301,1.05,2.301,35.83,2.301,0,
2.304,1.05,2.304,35.83,2.304,0,
2.307,1.05,2.307,35.83,2.307,0,
2.311,1.05209,2.311,35.83,2.311,0,
2.314,1.06,2.314,35.83,2.314,0,
2.317,1.06,2.317,35.83,2.317,0,
2.321,1.06,2.321,35.83,2.321,0,
2.324,1.06,2.324,35.83,2.324,0,
2.327,1.062066,2.327,35.83,2.327,0,
2.331,1.07,2.331,35.83,2.331,0,
2.334,1.07,2.334,35.83,2.334,0,
2.337,1.07,2.337,35.83,2.337,0,
2.341,1.07,2.341,35.83,2.341,0,
2.344,1.07,2.344,35.83,2.344,0,
2.347,1.07,2.347,35.83,2.347,0,
2.351,1.072123,2.351,35.83,2.351,0,
2.354,1.08,2.354,35.83,2.354,0,
2.357,1.08,2.357,35.83,2.357,0,
2.361,1.08,2.361,35.83,2.361,0,
2.364,1.081996,2.364,35.83,2.364,0,
2.367,1.09,2.367,35.83,2.367,0,
2.371,1.09,2.371,35.83,2.371,0,
2.374,1.09,2.374,35.83,2.374,0,
2.377,1.092108,2.377,35.83,2.377,0,
2.381,1.1,2.381,35.83,2.381,0,
2.384,1.1,2.384,35.83,2.384,0,
2.387,1.1,2.387,35.83,2.387,0,
2.391,1.1,2.391,35.83,2.391,0,
2.394,1.102022,2.394,35.83,2.394,0,
2.397,1.11,2.397,35.83,2.397,0,
2.401,1.11,2.401,35.83,2.401,0,
2.404,1.11203,2.404,35.83,2.404,0,
2.407,1.12,2.407,35.83,2.407,0,
2.411,1.12,2.411,35.83,2.411,0,
2.414,1.12,2.414,35.83,2.414,0,
2.417,1.12,2.417,35.83,2.417,0,
2.421,1.12,2.421,35.83,2.421,0,
2.424,1.12,2.424,35.83,2.424,0,
2.427,1.12,2.427,35.83,2.427,0,
2.431,1.122188,2.431,35.83,2.431,0,
2.434,1.13,2.434,35.83206,2.434,0,
2.437,1.13,2.437,35.83784,2.437,0,
2.441,1.13,2.441,35.83,2.441,0,
2.444,1.13,2.444,35.83,2.444,0,
2.447,1.13,2.447,35.83,2.447,0,
2.451,1.13,2.451,35.83,2.451,0,
2.454,1.13,2.454,35.83,2.454,0,
2.457,1.13,2.457,35.83,2.457,0,
2.461,1.13,2.461,35.83,2.461,0,
2.464,1.132081,2.464,35.83,2.464,0,
2.467,1.14,2.467,35.83,2.467,0,
2.471,1.14,2.471,35.83,2.471,0,
2.474,1.14,2.474,35.83209,2.474,0,
2.477,1.14,2.477,35.83781,2.477,0,
2.481,1.14223,2.481,35.83,2.481,0,
2.484,1.15,2.484,35.83,2.484,0,
2.487,1.15,2.487,35.8322,2.487,0,
2.491,1.147762,2.491,35.83776,2.491,0,
2.494,1.14,2.494,35.83,2.494,0,
2.497,1.14,2.497,35.83,2.497,0,
2.501,1.14,2.501,35.83,2.501,0,
2.504,1.14,2.504,35.83,2.504,0,
2.507,1.14,2.507,35.83,2.507,0,
2.511,1.14,2.511,35.83226,2.511,0,
2.514,1.14,2.514,35.83788,2.514,0,
2.517,1.142227,2.517,35.83,2.517,0,
2.521,1.152262,2.521,35.83,2.521,0,
2.524,1.16,2.524,35.83,2.524,0,
2.527,1.16,2.527,35.83,2.527,0,
2.531,1.16,2.531,35.83,2.531,0,
2.534,1.16214,2.534,35.83,2.534,0,
2.537,1.17,2.537,35.83224,2.537,0,
2.541,1.17,2.541,35.83772,2.541,0,
2.544,1.17,2.544,35.83,2.544,0,
2.547,1.17,2.547,35.83,2.547,0,
2.551,1.17,2.551,35.83229,2.551,0,
2.554,1.172157,2.554,35.83784,2.554,0,
2.557,1.18,2.557,35.83,2.557,0,
2.561,1.18,2.561,35.83,2.561,0,
2.564,1.18,2.564,35.83,2.564,0,
2.567,1.18,2.567,35.83,2.567,0,
2.571,1.182304,2.571,35.83,2.571,0,
2.574,1.19,2.574,35.83,2.574,0,
2.577,1.19,2.577,35.83,2.577,0,
2.581,1.192311,2.581,35.83,2.581,0,
2.584,1.2,2.584,35.83,2.584,0,
2.587,1.2,2.587,35.83,2.587,0,
2.591,1.2,2.591,35.83,2.591,0,
2.594,1.202191,2.594,35.83,2.594,0,
2.597,1.21,2.597,35.83,2.597,0,
2.601,1.21,2.601,35.83,2.601,0,
2.604,1.21,2.604,35.83,2.604,0,
2.607,1.212303,2.607,35.83,2.607,0,
2.611,1.22,2.611,35.83,2.611,0,
2.614,1.22,2.614,35.83,2.614,0,
2.617,1.22,2.617,35.83,2.617,0,
2.621,1.22,2.621,35.83,2.621,0,
2.624,1.217784,2.624,35.83,2.624,0,
2.627,1.21,2.627,35.83,2.627,0,
2.631,1.212353,2.631,35.83,2.631,0,
2.634,1.22,2.634,35.83,2.634,0,
2.637,1.222329,2.637,35.83,2.637,0,
2.641,1.23,2.641,35.83,2.641,0,
2.644,1.23,2.644,35.83,2.644,0,
2.647,1.232337,2.647,35.83,2.647,0,
2.651,1.24,2.651,35.83,2.651,0,
2.654,1.24,2.654,35.83,2.654,0,
2.657,1.24,2.657,35.83,2.657,0,
2.661,1.24,2.661,35.83,2.661,0,
2.664,1.24,2.664,35.83,2.664,0,
2.667,1.24,2.667,35.83,2.667,0,
2.671,1.242386,2.671,35.83,2.671,0,
2.674,1.25,2.674,35.83,2.674,0,
2.677,1.25,2.677,35.83,2.677,0,
2.681,1.25,2.681,35.83,2.681,0,
2.684,1.25,2.684,35.83,2.684,0,
2.687,1.252371,2.687,35.83,2.687,0,
2.691,1.26,2.691,35.83,2.691,0,
2.694,1.26,2.694,35.83,2.694,0,
2.697,1.26,2.697,35.83,2.697,0,
2.701,1.26,2.701,35.83,2.701,0,
2.704,1.26,2.704,35.83,2.704,0,
2.707,1.26,2.707,35.83,2.707,0,
2.711,1.262419,2.711,35.83,2.711,0,
2.714,1.27,2.714,35.83,2.714,0,
2.717,1.27,2.717,35.83,2.717,0,
2.721,1.27,2.721,35.83,2.721,0,
2.724,1.272301,2.724,35.83,2.724,0,
2.727,1.28,2.727,35.83,2.727,0,
2.731,1.28,2.731,35.83,2.731,0,
2.734,1.277691,2.734,35.83,2.734,0,
2.737,1.272413,2.737,35.83,2.737,0,
2.741,1.28,2.741,35.83,2.741,0,
2.744,1.28,2.744,35.83,2.744,0,
2.747,1.28,2.747,35.82758,2.747,0,
2.751,1.282451,2.751,35.82,2.751,0,
2.754,1.29,2.754,35.82,2.754,0,
2.757,1.29,2.757,35.82,2.757,0,
2.761,1.29,2.761,35.82,2.761,0,
2.764,1.29,2.764,35.82,2.764,0,
2.767,1.29,2.767,35.82,2.767,0,
2.771,1.29,2.771,35.82,2.771,0,
2.774,1.29,2.774,35.82,2.774,0,
2.777,1.29,2.777,35.82,2.777,0,
2.781,1.29,2.781,35.82,2.781,0,
2.784,1.29,2.784,35.82,2.784,0,
2.787,1.292455,2.787,35.82,2.787,0,
2.791,1.3,2.791,35.82,2.791,0,
2.794,1.3,2.794,35.82,2.794,0,
2.797,1.3,2.797,35.82,2.797,0,
2.801,1.3,2.801,35.82,2.801,0,
2.804,1.3,2.804,35.82,2.804,0,
2.807,1.3,2.807,35.82,2.807,0,
2.811,1.3,2.811,35.82,2.811,0,
2.814,1.3,2.814,35.82,2.814,0,
2.817,1.3,2.817,35.82,2.817,0,
2.821,1.3,2.821,35.82,2.821,0,
2.824,1.302385,2.824,35.82,2.824,0,
2.827,1.312489,2.827,35.82,2.827,0,
2.831,1.32,2.831,35.82,2.831,0,
2.834,1.32,2.834,35.82,2.834,0,
2.837,1.322498,2.837,35.82,2.837,0,
2.841,1.33,2.841,35.82,2.841,0,
2.844,1.33,2.844,35.82,2.844,0,
2.847,1.33,2.847,35.82,2.847,0,
2.851,1.33,2.851,35.81747,2.851,0,
2.854,1.33,2.854,35.81,2.854,0,
2.857,1.33,2.857,35.81252,2.857,0,
2.861,1.33,2.861,35.82,2.861,0,
2.864,1.332419,2.864,35.81758,2.864,0,
2.867,1.34,2.867,35.81,2.867,0,
2.871,1.34,2.871,35.81255,2.871,0,
2.874,1.34,2.874,35.81757,2.874,0,
2.877,1.34,2.877,35.81,2.877,0,
2.881,1.34,2.881,35.81,2.881,0,
2.884,1.34,2.884,35.81244,2.884,0,
2.887,1.34,2.887,35.81746,2.887,0,
2.891,1.342566,2.891,35.81,2.891,0,
2.894,1.35,2.894,35.81,2.894,0,
2.897,1.35,2.897,35.81,2.897,0,
2.901,1.35,2.901,35.81,2.901,0,
2.904,1.352453,2.904,35.81,2.904,0,
2.907,1.36,2.907,35.81,2.907,0,
2.911,1.36,2.911,35.81,2.911,0,
2.914,1.357538,2.914,35.81,2.914,0,
2.917,1.352566,2.917,35.81,2.917,0,
2.921,1.36,2.921,35.81,2.921,0,
2.924,1.36,2.924,35.81,2.924,0,
2.927,1.36,2.927,35.81,2.927,0,
2.931,1.36,2.931,35.81,2.931,0,
2.934,1.36,2.934,35.81,2.934,0,
2.937,1.36,2.937,35.81,2.937,0,
2.941,1.36,2.941,35.81,2.941,0,
2.944,1.36,2.944,35.81,2.944,0,
2.947,1.36,2.947,35.81,2.947,0,
2.951,1.36,2.951,35.81,2.951,0,
2.954,1.357504,2.954,35.81,2.954,0,
2.957,1.35,2.957,35.81,2.957,0,
2.961,1.35,2.961,35.80738,2.961,0,
2.964,1.35,2.964,35.8,2.964,0,
2.967,1.347392,2.967,35.8,2.967,0,
2.971,1.34,2.971,35.8,2.971,0,
2.974,1.34,2.974,35.8,2.974,0,
2.977,1.34,2.977,35.8,2.977,0,
2.981,1.34264,2.981,35.8,2.981,0,
2.984,1.35,2.984,35.8,2.984,0,
2.987,1.35,2.987,35.8,2.987,0,
2.991,1.35,2.991,35.8,2.991,0,
2.994,1.35,2.994,35.8,2.994,0,
2.997,1.35,2.997,35.8,2.997,0,
3.001,1.35,3.001,35.8,3.001,0,
3.004,1.347462,3.004,35.8,3.004,0,
3.007,1.34,3.007,35.8,3.007,0,
3.011,1.34,3.011,35.8,3.011,0,
3.014,1.34,3.014,35.8,3.014,0,
3.017,1.34265,3.017,35.8,3.017,0,
3.021,1.347327,3.021,35.8,3.021,0,
3.024,1.34,3.024,35.8,3.024,0,
3.027,1.34,3.027,35.8,3.027,0,
3.031,1.342681,3.031,35.8,3.031,0,
3.034,1.352563,3.034,35.8,3.034,0,
3.037,1.36,3.037,35.8,3.037,0,
3.041,1.36,3.041,35.8,3.041,0,
3.044,1.36,3.044,35.79743,3.044,0,
3.047,1.357325,3.047,35.79,3.047,0,
3.051,1.35,3.051,35.7927,3.051,0,
3.054,1.35,3.054,35.79742,3.054,0,
3.058,1.352683,3.058,35.79,3.058,0,
3.061,1.36,3.061,35.79,3.061,0,
3.064,1.36,3.064,35.79,3.064,0,
3.068,1.36,3.068,35.79,3.068,0,
3.071,1.36,3.071,35.79,3.071,0,
3.074,1.36,3.074,35.79,3.074,0,
3.078,1.36,3.078,35.79,3.078,0,
3.081,1.36,3.081,35.79,3.081,0,
3.084,1.362605,3.084,35.79,3.084,0,
3.088,1.37,3.088,35.79,3.088,0,
3.091,1.37,3.091,35.79,3.091,0,
3.094,1.37,3.094,35.79,3.094,0,
3.098,1.37,3.098,35.79,3.098,0,
3.101,1.37,3.101,35.79,3.101,0,
3.104,1.37,3.104,35.79,3.104,0,
3.108,1.367274,3.108,35.79,3.108,0,
3.111,1.36,3.111,35.79,3.111,0,
3.114,1.36,3.114,35.79,3.114,0,
3.118,1.36,3.118,35.79,3.118,0,
3.121,1.36,3.121,35.79,3.121,0,
3.124,1.362639,3.124,35.79,3.124,0,
3.128,1.37,3.128,35.79,3.128,0,
3.131,1.37,3.131,35.79,3.131,0,
3.134,1.367353,3.134,35.79,3.134,0,
3.138,1.362751,3.138,35.79,3.138,0,
3.141,1.37,3.141,35.79,3.141,0,
3.144,1.367344,3.144,35.79,3.144,0,
3.148,1.36,3.148,35.79,3.148,0,
3.151,1.36,3.151,35.79,3.151,0,
3.154,1.36,3.154,35.79,3.154,0,
3.158,1.362769,3.158,35.79,3.158,0,
3.161,1.372788,3.161,35.79,3.161,0,
3.164,1.38,3.164,35.79,3.164,0,
3.168,1.38,3.168,35.78722,3.168,0,
3.171,1.38,3.171,35.78,3.171,0,
3.174,1.38,3.174,35.78,3.174,0,
3.178,1.38,3.178,35.78,3.178,0,
3.181,1.38,3.181,35.78,3.181,0,
3.184,1.38,3.184,35.78,3.184,0,
3.188,1.38,3.188,35.78,3.188,0,
3.191,1.38,3.191,35.78,3.191,0,
3.194,1.38,3.194,35.78,3.194,0,
3.198,1.38,3.198,35.78,3.198,0,
3.201,1.382821,3.201,35.78,3.201,0,
3.204,1.39,3.204,35.78,3.204,0,
3.208,1.39,3.208,35.78,3.208,0,
3.211,1.39,3.211,35.78,3.211,0,
3.214,1.39,3.214,35.78,3.214,0,
3.218,1.39,3.218,35.78,3.218,0,
3.221,1.39,3.221,35.78,3.221,0,
3.224,1.39,3.224,35.78,3.224,0,
3.228,1.39,3.228,35.78,3.228,0,
3.231,1.39,3.231,35.78,3.231,0,
3.234,1.39,3.234,35.78,3.234,0,
3.238,1.39,3.238,35.78,3.238,0,
3.241,1.39,3.241,35.78,3.241,0,
3.244,1.39,3.244,35.78,3.244,0,
3.248,1.387156,3.248,35.78,3.248,0,
3.251,1.38,3.251,35.78,3.251,0,
3.254,1.38,3.254,35.78,3.254,0,
3.258,1.38,3.258,35.78,3.258,0,
3.261,1.38,3.261,35.78,3.261,0,
3.264,1.506856,3.264,35.87652,3.264,0,
3.268,1.84,3.268,36.13,3.268,0,
3.271,1.842878,3.271,36.13,3.271,0,
3.274,1.85,3.274,36.13,3.274,0,
3.278,1.85,3.278,36.13,3.278,0,
3.281,1.852886,3.281,36.12711,3.281,0,
3.284,1.862775,3.284,36.12,3.284,0,
3.288,1.87,3.288,36.12,3.288,0,
3.291,1.87,3.291,36.12,3.291,0,
3.294,1.87,3.294,36.12,3.294,0,
3.298,1.87,3.298,36.12,3.298,0,
3.301,1.87,3.301,36.12,3.301,0,
3.304,1.87,3.304,36.11721,3.304,0,
3.308,1.87,3.308,36.11,3.308,0,
3.311,1.872911,3.311,36.11,3.311,0,
3.314,1.88,3.314,36.11,3.314,0,
3.318,1.88,3.318,36.11,3.318,0,
3.321,1.88,3.321,36.11,3.321,0,
3.324,1.88,3.324,36.11,3.324,0,
3.328,1.88,3.328,36.10709,3.328,0,
3.331,1.88,3.331,36.1,3.331,0,
3.334,1.88,3.334,36.1,3.334,0,
3.338,1.88,3.338,36.1,3.338,0,
3.341,1.88,3.341,36.1,3.341,0,
3.344,1.882825,3.344,36.09718,3.344,0,
3.348,1.89,3.348,36.09,3.348,0,
3.351,1.892944,3.351,36.09,3.351,0,
3.354,1.9,3.354,36.09,3.354,0,
3.358,1.897062,3.358,36.09,3.358,0,
3.361,1.89,3.361,36.09,3.361,0,
3.364,1.89,3.364,36.09,3.364,0,
3.368,1.89,3.368,36.08706,3.368,0,
3.371,1.89,3.371,36.08,3.371,0,
3.374,1.89285,3.374,36.08,3.374,0,
3.378,1.9,3.378,36.08,3.378,0,
3.381,1.9,3.381,36.08,3.381,0,
3.384,1.902859,3.384,36.08,3.384,0,
3.388,1.907037,3.388,36.08,3.388,0,
3.391,1.9,3.391,36.08,3.391,0,
3.394,1.9,3.394,36.07713,3.394,0,
3.398,1.902972,3.398,36.06703,3.398,0,
3.401,1.912985,3.401,36.06,3.401,0,
3.404,1.92,3.404,36.06,3.404,0,
3.408,1.92,3.408,36.06,3.408,0,
3.411,1.92,3.411,36.06,3.411,0,
3.414,1.92,3.414,36.06,3.414,0,
3.418,1.92,3.418,36.06,3.418,0,
3.421,1.92,3.421,36.057,3.421,0,
3.424,1.92,3.424,36.05,3.424,0,
3.428,1.92,3.428,36.05,3.428,0,
3.431,1.92,3.431,36.05,3.431,0,
3.434,1.92,3.434,36.05,3.434,0,
3.438,1.92,3.438,36.05,3.438,0,
3.441,1.92,3.441,36.05,3.441,0,
3.444,1.92,3.444,36.04709,3.444,0,
3.448,1.92,3.448,36.04,3.448,0,
3.451,1.92,3.451,36.04,3.451,0,
3.454,1.92,3.454,36.04,3.454,0,
3.458,1.92,3.458,36.04,3.458,0,
3.461,1.92,3.461,36.03696,3.461,0,
3.464,1.92,3.464,36.03,3.464,0,
3.468,1.92,3.468,36.03,3.468,0,
3.471,1.92,3.471,36.03,3.471,0,
3.474,1.92,3.474,36.03,3.474,0,
3.478,1.92,3.478,36.03,3.478,0,
3.481,1.92,3.481,36.03,3.481,0,
3.484,1.92,3.484,36.02705,3.484,0,
3.488,1.916953,3.488,36.02,3.488,0,
3.491,1.91,3.491,36.02,3.491,0,
3.494,1.91,3.494,36.02,3.494,0,
3.498,1.91,3.498,36.02,3.498,0,
3.501,1.906933,3.501,36.02,3.501,0,
3.504,1.9,3.504,36.02,3.504,0,
3.508,1.9,3.508,36.01693,3.508,0,
3.511,1.9,3.511,36.01,3.511,0,
3.514,1.9,3.514,36.01,3.514,0,
3.518,1.9,3.518,36.01,3.518,0,
3.521,1.9,3.521,36.01,3.521,0,
3.524,1.897022,3.524,36.00702,3.524,0,
3.528,1.893081,3.528,36,3.528,0,
3.531,1.9,3.531,36,3.531,0,
3.534,1.9,3.534,36.00299,3.534,0,
3.538,1.9,3.538,36.00691,3.538,0,
3.541,1.9,3.541,36,3.541,0,
3.544,1.9,3.544,36,3.544,0,
3.548,1.9,3.548,36,3.548,0,
3.551,1.9,3.551,36,3.551,0,
3.554,1.903003,3.554,36,3.554,0,
3.558,1.91,3.558,36,3.558,0,
3.561,1.91,3.561,35.99688,3.561,0,
3.564,1.91,3.564,35.99,3.564,0,
3.568,1.913115,3.568,35.99,3.568,0,
3.571,1.92,3.571,35.99,3.571,0,
3.574,1.92,3.574,35.99,3.574,0,
3.578,1.92,3.578,35.99,3.578,0,
3.581,1.938794,3.581,35.9806,3.581,0,
3.584,1.98,3.584,35.96,3.584,0,
3.588,1.98,3.588,35.96,3.588,0,
3.591,1.98,3.591,35.96,3.591,0,
3.594,1.98,3.594,35.96,3.594,0,
3.598,1.98,3.598,35.96,3.598,0,
3.601,1.98,3.601,35.96,3.601,0,
3.604,1.98,3.604,35.96,3.604,0,
3.608,1.98,3.608,35.96,3.608,0,
3.611,1.98,3.611,35.96,3.611,0,
3.614,1.98,3.614,35.95695,3.614,0,
3.618,1.983157,3.618,35.95,3.618,0,
3.621,1.99,3.621,35.95,3.621,0,
3.624,1.99,3.624,35.95,3.624,0,
3.628,1.99,3.628,35.95,3.628,0,
3.631,1.99,3.631,35.95,3.631,0,
3.634,1.99,3.634,35.95,3.634,0,
3.638,1.99,3.638,35.95,3.638,0,
3.641,1.986818,3.641,35.95,3.641,0,
3.644,1.98,3.644,35.95,3.644,0,
3.648,1.98,3.648,35.94682,3.648,0,
3.651,1.98,3.651,35.94,3.651,0,
3.654,1.98,3.654,35.94,3.654,0,
3.658,1.98,3.658,35.94,3.658,0,
3.661,1.98,3.661,35.94,3.661,0,
3.664,1.98,3.664,35.94,3.664,0,
3.668,1.98,3.668,35.94,3.668,0,
3.671,1.98,3.671,35.94,3.671,0,
3.674,1.98,3.674,35.94,3.674,0,
3.678,1.98,3.678,35.94,3.678,0,
3.681,1.98,3.681,35.94,3.681,0,
3.684,1.98,3.684,35.94,3.684,0,
3.688,1.98,3.688,35.94,3.688,0,
3.691,1.98,3.691,35.93678,3.691,0,
3.694,1.98,3.694,35.93,3.694,0,
3.698,1.98,3.698,35.93,3.698,0,
3.701,1.98,3.701,35.93,3.701,0,
3.704,1.98,3.704,35.93,3.704,0,
3.708,1.98,3.708,35.93,3.708,0,
3.711,1.98,3.711,35.93,3.711,0,
3.714,1.98,3.714,35.93,3.714,0,
3.718,1.98,3.718,35.93,3.718,0,
3.721,1.983248,3.721,35.93,3.721,0,
3.724,1.99,3.724,35.93,3.724,0,
3.728,1.99,3.728,35.93,3.728,0,
3.731,1.99,3.731,35.93,3.731,0,
3.734,1.99,3.734,35.93,3.734,0,
3.738,1.99,3.738,35.93,3.738,0,
3.741,1.99,3.741,35.93,3.741,0,
3.744,1.993164,3.744,35.93,3.744,0,
3.748,2,3.748,35.93,3.748,0,
3.751,2,3.751,35.93,3.751,0,
3.754,2,3.754,35.93,3.754,0,
3.758,2.006552,3.758,35.93,3.758,0,
3.761,2.02,3.761,35.93,3.761,0,
3.764,2.02,3.764,35.93,3.764,0,
3.768,2.02,3.768,35.93,3.768,0,
3.771,2.026577,3.771,35.93,3.771,0,
3.774,2.04,3.774,35.93,3.774,0,
3.778,2.04,3.778,35.93,3.778,0,
3.781,2.04,3.781,35.93,3.781,0,
3.784,2.043197,3.784,35.93,3.784,0,
3.788,2.05,3.788,35.93,3.788,0,
3.791,2.05,3.791,35.93,3.791,0,
3.794,2.053206,3.794,35.92679,3.794,0,
3.798,2.06331,3.798,35.92,3.798,0,
3.801,2.07,3.801,35.92331,3.801,0,
3.804,2.07,3.804,35.93,3.804,0,
3.808,2.073318,3.808,35.92668,3.808,0,
3.811,2.083321,3.811,35.92,3.811,0,
3.814,2.09,3.814,35.92322,3.814,0,
3.818,2.09,3.818,35.92667,3.818,0,
3.821,2.093329,3.821,35.92,3.821,0,
3.824,2.103231,3.824,35.92,3.824,0,
3.828,2.11,3.828,35.92,3.828,0,
3.831,2.11,3.831,35.92,3.831,0,
3.834,2.11324,3.834,35.92,3.834,0,
3.838,2.12,3.838,35.92,3.838,0,
3.841,2.12,3.841,35.92,3.841,0,
3.844,2.123248,3.844,35.92,3.844,0,
3.848,2.133352,3.848,35.92,3.848,0,
3.851,2.143354,3.851,35.92,3.851,0,
3.854,2.15,3.854,35.92326,3.854,0,
3.858,2.15,3.858,35.93,3.858,0,
3.861,2.156725,3.861,35.93,3.861,0,
3.864,2.17,3.864,35.93,3.864,0,
3.868,2.17,3.868,35.93,3.868,0,
3.871,2.173371,3.871,35.93,3.871,0,
3.874,2.183274,3.874,35.93,3.874,0,
3.878,2.19,3.878,35.93,3.878,0,
3.881,2.19,3.881,35.93338,3.881,0,
3.884,2.193282,3.884,35.94,3.884,0,
3.888,2.203386,3.888,35.94,3.888,0,
3.891,2.21,3.891,35.94,3.891,0,
3.894,2.21,3.894,35.94,3.894,0,
3.898,2.216789,3.898,35.94,3.898,0,
3.901,2.233395,3.901,35.94,3.901,0,
3.904,2.24,3.904,35.9433,3.904,0,
3.908,2.24,3.908,35.95,3.908,0,
3.911,2.243404,3.911,35.95,3.911,0,
3.914,2.25,3.914,35.95,3.914,0,
3.918,2.25,3.918,35.95341,3.918,0,
3.921,2.25,3.921,35.96,3.921,0,
3.924,2.256631,3.924,35.96,3.924,0,
3.928,2.27,3.928,35.96,3.928,0,
3.931,2.27,3.931,35.96,3.931,0,
3.934,2.273324,3.934,35.96,3.934,0,
3.938,2.283428,3.938,35.96,3.938,0,
