Chrom.1,,Chrom.1,,Chrom.1,,
54.605,-14.91,54.605,0,54.605,0,
54.608,-14.91,54.608,0,54.608,0,
54.612,-14.91,54.612,0,54.612,0,
54.615,-14.91,54.615,0,54.615,0,
54.618,-14.91,54.618,0,54.618,0,
54.622,-14.91,54.622,0,54.622,0,
54.625,-14.91003,54.625,0,54.625,0,
54.628,-14.92,54.628,0,54.628,0,
54.632,-14.92,54.632,0,54.632,0,
54.635,-14.92,54.635,0,54.635,0,
54.638,-14.92,54.638,0,54.638,0,
54.642,-14.92,54.642,0,54.642,0,
54.645,-14.92005,54.645,0,54.645,0,
54.648,-14.93,54.648,0,54.648,0,
54.652,-14.93,54.652,0,54.652,0,
54.655,-14.93,54.655,0,54.655,0,
54.658,-14.93015,54.658,0,54.658,0,
54.662,-14.94025,54.662,0,54.662,0,
54.665,-14.95,54.665,0,54.665,0,
54.668,-14.95,54.668,0,54.668,0,
54.672,-14.95026,54.672,0,54.672,0,
54.675,-14.96,54.675,0,54.675,0,
54.678,-14.96,54.678,0,54.678,0,
54.682,-14.96,54.682,0,54.682,0,
54.685,-14.96,54.685,0,54.685,0,
54.688,-14.96,54.688,0,54.688,0,
54.692,-14.96,54.692,0,54.692,0,
54.695,-14.96,54.695,0,54.695,0,
54.698,-14.95982,54.698,0,54.698,0,
54.702,-14.95002,54.702,0,54.702,0,
54.705,-14.95,54.705,0,54.705,0,
54.708,-14.95,54.708,0,54.708,0,
54.712,-14.95,54.712,0,54.712,0,
54.715,-14.95009,54.715,0,54.715,0,
54.718,-14.96,54.718,0,54.718,0,
54.722,-14.96,54.722,0,54.722,0,
54.725,-14.96,54.725,0,54.725,0,
54.728,-14.96,54.728,0,54.728,0,
54.732,-14.96,54.732,0,54.732,0,
54.735,-14.9601,54.735,0,54.735,0,
54.738,-14.9702,54.738,0,54.738,0,
54.742,-14.98,54.742,0,54.742,0,
54.745,-14.98,54.745,0,54.745,0,
54.748,-14.98,54.748,0,54.748,0,
54.752,-14.98,54.752,0,54.752,0,
54.755,-14.98,54.755,0,54.755,0,
54.758,-14.98,54.758,0,54.758,0,
54.762,-14.98,54.762,0,54.762,0,
54.765,-14.98,54.765,0,54.765,0,
54.768,-14.98,54.768,0,54.768,0,
54.772,-14.98,54.772,0,54.772,0,
54.775,-14.97987,54.775,0,54.775,0,
54.778,-14.97,54.778,0,54.778,0,
54.782,-14.97,54.782,0,54.782,0,
54.785,-14.97,54.785,0,54.785,0,
54.788,-14.96976,54.788,0,54.788,0,
54.792,-14.96003,54.792,0,54.792,0,
54.795,-14.97,54.795,0,54.795,0,
54.798,-14.97,54.798,0,54.798,0,
54.802,-14.97,54.802,0,54.802,0,
54.805,-14.97,54.805,0,54.805,0,
54.808,-14.97,54.808,0,54.808,0,
54.812,-14.97,54.812,0,54.812,0,
54.815,-14.97,54.815,0,54.815,0,
54.818,-14.97,54.818,0,54.818,0,
54.822,-14.97,54.822,0,54.822,0,
54.825,-14.97,54.825,0,54.825,0,
54.828,-14.96974,54.828,0,54.828,0,
54.832,-14.96,54.832,0,54.832,0,
54.835,-14.96,54.835,0,54.835,0,
54.838,-14.96,54.838,0,54.838,0,
54.842,-14.95993,54.842,0,54.842,0,
54.845,-14.95,54.845,0,54.845,0,
54.848,-14.95,54.848,0,54.848,0,
54.852,-14.95,54.852,0,54.852,0,
54.855,-14.95,54.855,0,54.855,0,
54.858,-14.95,54.858,0,54.858,0,
54.862,-14.95,54.862,0,54.862,0,
54.865,-14.95,54.865,0,54.865,0,
54.868,-14.95,54.868,0,54.868,0,
54.872,-14.94,54.872,0,54.872,0,
54.875,-14.94,54.875,0,54.875,0,
54.878,-14.94,54.878,0,54.878,0,
54.882,-14.92991,54.882,0,54.882,0,
54.885,-14.92,54.885,0,54.885,0,
54.888,-14.92,54.888,0,54.888,0,
54.892,-14.9199,54.892,0,54.892,0,
54.895,-14.91,54.895,0,54.895,0,
54.898,-14.91,54.898,0,54.898,0,
54.902,-14.91,54.902,0,54.902,0,
54.905,-14.90979,54.905,0,54.905,0,
54.908,-14.9,54.908,0,54.908,0,
54.912,-14.9,54.912,0,54.912,0,
54.915,-14.90021,54.915,0,54.915,0,
54.918,-14.91,54.918,0,54.918,0,
54.922,-14.91,54.922,0,54.922,0,
54.925,-14.91,54.925,0,54.925,0,
54.928,-14.90998,54.928,0,54.928,0,
54.932,-14.89987,54.932,0,54.932,0,
54.935,-14.89,54.935,0,54.935,0,
54.938,-14.89,54.938,0,54.938,0,
54.942,-14.89,54.942,0,54.942,0,
54.945,-14.88976,54.945,0,54.945,0,
54.948,-14.88,54.948,0,54.948,0,
54.952,-14.88,54.952,0,54.952,0,
54.955,-14.87976,54.955,0,54.955,0,
54.958,-14.87,54.958,0,54.958,0,
54.962,-14.87,54.962,0,54.962,0,
54.965,-14.87,54.965,0,54.965,0,
54.968,-14.86995,54.968,0,54.968,0,
54.972,-14.85985,54.972,0,54.972,0,
54.975,-14.85,54.975,0,54.975,0,
54.978,-14.85,54.978,0,54.978,0,
54.982,-14.85,54.982,0,54.982,0,
54.985,-14.85,54.985,0,54.985,0,
54.988,-14.85,54.988,0,54.988,0,
54.992,-14.85,54.992,0,54.992,0,
54.995,-14.85,54.995,0,54.995,0,
54.998,-14.85,54.998,0,54.998,0,
55.002,-14.85,55.002,0,55.002,0,
55.005,-14.85,55.005,0,55.005,0,
55.008,-14.83993,55.008,0,55.008,0,
55.012,-14.83,55.012,0,55.012,0,
55.015,-14.83,55.015,0,55.015,0,
55.018,-14.82993,55.018,0,55.018,0,
55.022,-14.82,55.022,0,55.022,0,
55.025,-14.82,55.025,0,55.025,0,
55.028,-14.82,55.028,0,55.028,0,
55.032,-14.81982,55.032,0,55.032,0,
55.035,-14.81001,55.035,0,55.035,0,
55.038,-14.81,55.038,0,55.038,0,
55.042,-14.81,55.042,0,55.042,0,
55.045,-14.81,55.045,0,55.045,0,
55.048,-14.8,55.048,0,55.048,0,
55.052,-14.8,55.052,0,55.052,0,
55.055,-14.8,55.055,0,55.055,0,
55.058,-14.7999,55.058,0,55.058,0,
55.062,-14.79,55.062,0,55.062,0,
55.065,-14.79,55.065,0,55.065,0,
55.068,-14.79,55.068,0,55.068,0,
55.072,-14.7898,55.072,0,55.072,0,
55.075,-14.78,55.075,0,55.075,0,
55.078,-14.78,55.078,0,55.078,0,
55.082,-14.78,55.082,0,55.082,0,
55.085,-14.78,55.085,0,55.085,0,
55.088,-14.78,55.088,0,55.088,0,
55.092,-14.78,55.092,0,55.092,0,
55.095,-14.78,55.095,0,55.095,0,
55.098,-14.78,55.098,0,55.098,0,
55.102,-14.78,55.102,0,55.102,0,
55.105,-14.78,55.105,0,55.105,0,
55.108,-14.78,55.108,0,55.108,0,
55.112,-14.78,55.112,0,55.112,0,
55.115,-14.78,55.115,0,55.115,0,
55.118,-14.78,55.118,0,55.118,0,
55.122,-14.78,55.122,0,55.122,0,
55.125,-14.77995,55.125,0,55.125,0,
55.128,-14.77,55.128,0,55.128,0,
55.132,-14.77,55.132,0,55.132,0,
55.135,-14.77,55.135,0,55.135,0,
55.138,-14.77,55.138,0,55.138,0,
55.142,-14.77,55.142,0,55.142,0,
55.145,-14.77,55.145,0,55.145,0,
55.148,-14.77,55.148,0,55.148,0,
55.152,-14.77,55.152,0,55.152,0,
55.155,-14.77,55.155,0,55.155,0,
55.158,-14.77,55.158,0,55.158,0,
55.162,-14.77,55.162,0,55.162,0,
55.165,-14.77007,55.165,0,55.165,0,
55.168,-14.78,55.168,0,55.168,0,
55.172,-14.77973,55.172,0,55.172,0,
55.175,-14.77,55.175,0,55.175,0,
55.178,-14.77,55.178,0,55.178,0,
55.182,-14.77,55.182,0,55.182,0,
55.185,-14.77008,55.185,0,55.185,0,
55.188,-14.78,55.188,0,55.188,0,
55.192,-14.78,55.192,0,55.192,0,
55.195,-14.78,55.195,0,55.195,0,
55.198,-14.78,55.198,0,55.198,0,
55.202,-14.78,55.202,0,55.202,0,
55.205,-14.78,55.205,0,55.205,0,
55.208,-14.78,55.208,0,55.208,0,
55.212,-14.78,55.212,0,55.212,0,
55.215,-14.78,55.215,0,55.215,0,
55.218,-14.78,55.218,0,55.218,0,
55.222,-14.78,55.222,0,55.222,0,
55.225,-14.7801,55.225,0,55.225,0,
55.228,-14.7902,55.228,0,55.228,0,
55.232,-14.8,55.232,0,55.232,0,
55.235,-14.8,55.235,0,55.235,0,
55.238,-14.80021,55.238,0,55.238,0,
55.242,-14.81,55.242,0,55.242,0,
55.245,-14.81,55.245,0,55.245,0,
55.248,-14.81,55.248,0,55.248,0,
55.252,-14.81002,55.252,0,55.252,0,
55.255,-14.82,55.255,0,55.255,0,
55.258,-14.82,55.258,0,55.258,0,
55.262,-14.82,55.262,0,55.262,0,
55.265,-14.82,55.265,0,55.265,0,
55.268,-14.82,55.268,0,55.268,0,
55.272,-14.82,55.272,0,55.272,0,
55.275,-14.82,55.275,0,55.275,0,
55.278,-14.82024,55.278,0,55.278,0,
55.282,-14.83,55.282,0,55.282,0,
55.285,-14.83,55.285,0,55.285,0,
55.288,-14.83,55.288,0,55.288,0,
55.292,-14.83005,55.292,0,55.292,0,
55.295,-14.84,55.295,0,55.295,0,
55.298,-14.84,55.298,0,55.298,0,
55.302,-14.84006,55.302,0,55.302,0,
55.305,-14.85,55.305,0,55.305,0,
55.308,-14.85,55.308,0,55.308,0,
55.312,-14.85,55.312,0,55.312,0,
55.315,-14.85,55.315,0,55.315,0,
55.318,-14.85,55.318,0,55.318,0,
55.322,-14.85,55.322,0,55.322,0,
55.325,-14.85,55.325,0,55.325,0,
55.328,-14.85,55.328,0,55.328,0,
55.332,-14.85,55.332,0,55.332,0,
55.335,-14.85,55.335,0,55.335,0,
55.338,-14.85,55.338,0,55.338,0,
55.342,-14.86,55.342,0,55.342,0,
55.345,-14.86018,55.345,0,55.345,0,
55.348,-14.86999,55.348,0,55.348,0,
55.352,-14.87,55.352,0,55.352,0,
55.355,-14.87,55.355,0,55.355,0,
55.358,-14.87,55.358,0,55.358,0,
55.362,-14.87,55.362,0,55.362,0,
55.365,-14.87,55.365,0,55.365,0,
55.368,-14.87,55.368,0,55.368,0,
55.372,-14.87,55.372,0,55.372,0,
55.375,-14.87,55.375,0,55.375,0,
55.378,-14.87,55.378,0,55.378,0,
55.382,-14.8699,55.382,0,55.382,0,
55.385,-14.86,55.385,0,55.385,0,
55.388,-14.86,55.388,0,55.388,0,
55.392,-14.86,55.392,0,55.392,0,
55.395,-14.86,55.395,0,55.395,0,
55.398,-14.86,55.398,0,55.398,0,
55.402,-14.86,55.402,0,55.402,0,
55.405,-14.86,55.405,0,55.405,0,
55.408,-14.86,55.408,0,55.408,0,
55.412,-14.86,55.412,0,55.412,0,
55.415,-14.86,55.415,0,55.415,0,
55.418,-14.86,55.418,0,55.418,0,
55.422,-14.86,55.422,0,55.422,0,
55.425,-14.86,55.425,0,55.425,0,
55.428,-14.85997,55.428,0,55.428,0,
55.432,-14.85,55.432,0,55.432,0,
55.435,-14.85,55.435,0,55.435,0,
55.438,-14.85,55.438,0,55.438,0,
55.442,-14.85,55.442,0,55.442,0,
55.445,-14.84975,55.445,0,55.445,0,
55.448,-14.84,55.448,0,55.448,0,
55.452,-14.84,55.452,0,55.452,0,
55.455,-14.84,55.455,0,55.455,0,
55.458,-14.84,55.458,0,55.458,0,
55.462,-14.84,55.462,0,55.462,0,
55.465,-14.84,55.465,0,55.465,0,
55.468,-14.83994,55.468,0,55.468,0,
55.472,-14.83,55.472,0,55.472,0,
55.475,-14.83,55.475,0,55.475,0,
55.478,-14.83,55.478,0,55.478,0,
55.482,-14.83,55.482,0,55.482,0,
55.485,-14.83,55.485,0,55.485,0,
55.488,-14.83,55.488,0,55.488,0,
55.492,-14.83,55.492,0,55.492,0,
55.495,-14.83,55.495,0,55.495,0,
55.498,-14.83,55.498,0,55.498,0,
55.502,-14.83,55.502,0,55.502,0,
55.505,-14.83,55.505,0,55.505,0,
55.508,-14.82,55.508,0,55.508,0,
55.512,-14.82,55.512,0,55.512,0,
55.515,-14.82,55.515,0,55.515,0,
55.518,-14.82,55.518,0,55.518,0,
55.522,-14.82,55.522,0,55.522,0,
55.525,-14.82,55.525,0,55.525,0,
55.528,-14.82,55.528,0,55.528,0,
55.532,-14.82,55.532,0,55.532,0,
55.535,-14.82,55.535,0,55.535,0,
55.538,-14.82,55.538,0,55.538,0,
55.542,-14.82,55.542,0,55.542,0,
55.545,-14.82,55.545,0,55.545,0,
55.548,-14.81988,55.548,0,55.548,0,
55.552,-14.81,55.552,0,55.552,0,
55.555,-14.81,55.555,0,55.555,0,
55.558,-14.8099,55.558,0,55.558,0,
55.562,-14.8,55.562,0,55.562,0,
55.565,-14.8,55.565,0,55.565,0,
55.568,-14.8,55.568,0,55.568,0,
55.572,-14.8,55.572,0,55.572,0,
55.575,-14.8,55.575,0,55.575,0,
55.578,-14.8,55.578,0,55.578,0,
55.582,-14.8,55.582,0,55.582,0,
55.585,-14.8,55.585,0,55.585,0,
55.589,-14.8,55.589,0,55.589,0,
55.592,-14.8,55.592,0,55.592,0,
55.595,-14.8,55.595,0,55.595,0,
55.599,-14.8,55.599,0,55.599,0,
55.602,-14.8,55.602,0,55.602,0,
55.605,-14.8,55.605,0,55.605,0,
55.609,-14.8,55.609,0,55.609,0,
55.612,-14.8,55.612,0,55.612,0,
55.615,-14.8,55.615,0,55.615,0,
55.619,-14.8,55.619,0,55.619,0,
55.622,-14.8,55.622,0,55.622,0,
55.625,-14.8,55.625,0,55.625,0,
55.629,-14.8,55.629,0,55.629,0,
55.632,-14.8,55.632,0,55.632,0,
55.635,-14.8,55.635,0,55.635,0,
55.639,-14.80016,55.639,0,55.639,0,
55.642,-14.80997,55.642,0,55.642,0,
55.645,-14.81,55.645,0,55.645,0,
55.649,-14.81,55.649,0,55.649,0,
55.652,-14.81,55.652,0,55.652,0,
55.655,-14.81,55.655,0,55.655,0,
55.659,-14.81,55.659,0,55.659,0,
55.662,-14.81,55.662,0,55.662,0,
55.665,-14.81,55.665,0,55.665,0,
55.669,-14.81,55.669,0,55.669,0,
55.672,-14.81,55.672,0,55.672,0,
55.675,-14.81,55.675,0,55.675,0,
55.679,-14.81,55.679,0,55.679,0,
55.682,-14.81,55.682,0,55.682,0,
55.685,-14.81,55.685,0,55.685,0,
55.689,-14.81,55.689,0,55.689,0,
55.692,-14.81,55.692,0,55.692,0,
55.695,-14.81,55.695,0,55.695,0,
55.699,-14.81,55.699,0,55.699,0,
55.702,-14.81,55.702,0,55.702,0,
55.705,-14.81,55.705,0,55.705,0,
55.709,-14.81,55.709,0,55.709,0,
55.712,-14.81,55.712,0,55.712,0,
55.715,-14.81,55.715,0,55.715,0,
55.719,-14.81,55.719,0,55.719,0,
55.722,-14.81,55.722,0,55.722,0,
55.725,-14.81,55.725,0,55.725,0,
55.729,-14.81,55.729,0,55.729,0,
55.732,-14.81,55.732,0,55.732,0,
55.735,-14.81,55.735,0,55.735,0,
55.739,-14.81,55.739,0,55.739,0,
55.742,-14.81,55.742,0,55.742,0,
55.745,-14.81,55.745,0,55.745,0,
55.749,-14.81,55.749,0,55.749,0,
55.752,-14.81003,55.752,0,55.752,0,
55.755,-14.82,55.755,0,55.755,0,
55.759,-14.82,55.759,0,55.759,0,
55.762,-14.82,55.762,0,55.762,0,
55.765,-14.82,55.765,0,55.765,0,
55.769,-14.82024,55.769,0,55.769,0,
55.772,-14.83,55.772,0,55.772,0,
55.775,-14.83,55.775,0,55.775,0,
55.779,-14.83,55.779,0,55.779,0,
55.782,-14.83,55.782,0,55.782,0,
55.785,-14.83,55.785,0,55.785,0,
55.789,-14.83,55.789,0,55.789,0,
55.792,-14.83,55.792,0,55.792,0,
55.795,-14.83,55.795,0,55.795,0,
55.799,-14.83,55.799,0,55.799,0,
55.802,-14.83,55.802,0,55.802,0,
55.805,-14.83,55.805,0,55.805,0,
55.809,-14.83,55.809,0,55.809,0,
55.812,-14.83,55.812,0,55.812,0,
55.815,-14.83017,55.815,0,55.815,0,
55.819,-14.83998,55.819,0,55.819,0,
55.822,-14.84,55.822,0,55.822,0,
55.825,-14.84,55.825,0,55.825,0,
55.829,-14.84,55.829,0,55.829,0,
55.832,-14.84,55.832,0,55.832,0,
55.835,-14.84,55.835,0,55.835,0,
55.839,-14.84,55.839,0,55.839,0,
55.842,-14.84,55.842,0,55.842,0,
55.845,-14.83981,55.845,0,55.845,0,
55.849,-14.83001,55.849,0,55.849,0,
55.852,-14.83,55.852,0,55.852,0,
55.855,-14.83019,55.855,0,55.855,0,
55.859,-14.84,55.859,0,55.859,0,
55.862,-14.84,55.862,0,55.862,0,
55.865,-14.84,55.865,0,55.865,0,
55.869,-14.84,55.869,0,55.869,0,
55.872,-14.84,55.872,0,55.872,0,
55.875,-14.84,55.875,0,55.875,0,
55.879,-14.84,55.879,0,55.879,0,
55.882,-14.84,55.882,0,55.882,0,
55.885,-14.84,55.885,0,55.885,0,
55.889,-14.84,55.889,0,55.889,0,
55.892,-14.84,55.892,0,55.892,0,
55.895,-14.84022,55.895,0,55.895,0,
55.899,-14.85,55.899,0,55.899,0,
55.902,-14.85,55.902,0,55.902,0,
55.905,-14.84978,55.905,0,55.905,0,
55.909,-14.84,55.909,0,55.909,0,
55.912,-14.84,55.912,0,55.912,0,
55.915,-14.84,55.915,0,55.915,0,
55.919,-14.84,55.919,0,55.919,0,
55.922,-14.84,55.922,0,55.922,0,
55.925,-14.84,55.925,0,55.925,0,
55.929,-14.84,55.929,0,55.929,0,
55.932,-14.84015,55.932,0,55.932,0,
55.935,-14.85,55.935,0,55.935,0,
55.939,-14.85,55.939,0,55.939,0,
55.942,-14.85,55.942,0,55.942,0,
55.945,-14.85,55.945,0,55.945,0,
55.949,-14.85,55.949,0,55.949,0,
55.952,-14.85,55.952,0,55.952,0,
55.955,-14.85,55.955,0,55.955,0,
55.959,-14.83993,55.959,0,55.959,0,
55.962,-14.83,55.962,0,55.962,0,
55.965,-14.83,55.965,0,55.965,0,
55.969,-14.83,55.969,0,55.969,0,
55.972,-14.83,55.972,0,55.972,0,
55.975,-14.83,55.975,0,55.975,0,
55.979,-14.83,55.979,0,55.979,0,
55.982,-14.83,55.982,0,55.982,0,
55.985,-14.83,55.985,0,55.985,0,
55.989,-14.83,55.989,0,55.989,0,
55.992,-14.83,55.992,0,55.992,0,
55.995,-14.83,55.995,0,55.995,0,
55.999,-14.83,55.999,0,55.999,0,
56.002,-14.83,56.002,0,56.002,0,
56.005,-14.83,56.005,0,56.005,0,
56.009,-14.82991,56.009,0,56.009,0,
56.012,-14.82,56.012,0,56.012,0,
56.015,-14.82,56.015,0,56.015,0,
56.019,-14.82,56.019,0,56.019,0,
56.022,-14.82,56.022,0,56.022,0,
56.025,-14.82,56.025,0,56.025,0,
56.029,-14.82,56.029,0,56.029,0,
56.032,-14.82,56.032,0,56.032,0,
56.035,-14.81999,56.035,0,56.035,0,
56.039,-14.81,56.039,0,56.039,0,
56.042,-14.81,56.042,0,56.042,0,
56.045,-14.81,56.045,0,56.045,0,
56.049,-14.81,56.049,0,56.049,0,
56.052,-14.81,56.052,0,56.052,0,
56.055,-14.81,56.055,0,56.055,0,
56.059,-14.81,56.059,0,56.059,0,
56.062,-14.81022,56.062,0,56.062,0,
56.065,-14.82,56.065,0,56.065,0,
56.069,-14.82,56.069,0,56.069,0,
56.072,-14.82,56.072,0,56.072,0,
56.075,-14.81997,56.075,0,56.075,0,
56.079,-14.81,56.079,0,56.079,0,
56.082,-14.81,56.082,0,56.082,0,
56.085,-14.81,56.085,0,56.085,0,
56.089,-14.81,56.089,0,56.089,0,
56.092,-14.81,56.092,0,56.092,0,
56.095,-14.81,56.095,0,56.095,0,
56.099,-14.81,56.099,0,56.099,0,
56.102,-14.81,56.102,0,56.102,0,
56.105,-14.81,56.105,0,56.105,0,
56.109,-14.81,56.109,0,56.109,0,
56.112,-14.81,56.112,0,56.112,0,
56.115,-14.81007,56.115,0,56.115,0,
56.119,-14.82,56.119,0,56.119,0,
56.122,-14.82,56.122,0,56.122,0,
56.125,-14.81993,56.125,0,56.125,0,
56.129,-14.81,56.129,0,56.129,0,
56.132,-14.81,56.132,0,56.132,0,
56.135,-14.81,56.135,0,56.135,0,
56.139,-14.81,56.139,0,56.139,0,
56.142,-14.81,56.142,0,56.142,0,
56.145,-14.81,56.145,0,56.145,0,
56.149,-14.81,56.149,0,56.149,0,
56.152,-14.81,56.152,0,56.152,0,
56.155,-14.81,56.155,0,56.155,0,
56.159,-14.81,56.159,0,56.159,0,
56.162,-14.81,56.162,0,56.162,0,
56.165,-14.81008,56.165,0,56.165,0,
56.169,-14.82,56.169,0,56.169,0,
56.172,-14.82,56.172,0,56.172,0,
56.175,-14.82009,56.175,0,56.175,0,
56.179,-14.83,56.179,0,56.179,0,
56.182,-14.83,56.182,0,56.182,0,
56.185,-14.83,56.185,0,56.185,0,
56.189,-14.83019,56.189,0,56.189,0,
56.192,-14.84,56.192,0,56.192,0,
56.195,-14.84,56.195,0,56.195,0,
56.199,-14.84,56.199,0,56.199,0,
56.202,-14.84,56.202,0,56.202,0,
56.205,-14.84,56.205,0,56.205,0,
56.209,-14.84,56.209,0,56.209,0,
56.212,-14.84,56.212,0,56.212,0,
56.215,-14.84,56.215,0,56.215,0,
56.219,-14.84,56.219,0,56.219,0,
56.222,-14.84,56.222,0,56.222,0,
56.225,-14.84,56.225,0,56.225,0,
56.229,-14.84,56.229,0,56.229,0,
56.232,-14.84,56.232,0,56.232,0,
56.235,-14.84,56.235,0,56.235,0,
56.239,-14.84,56.239,0,56.239,0,
56.242,-14.84003,56.242,0,56.242,0,
56.245,-14.85,56.245,0,56.245,0,
56.249,-14.85,56.249,0,56.249,0,
56.252,-14.85,56.252,0,56.252,0,
56.255,-14.85,56.255,0,56.255,0,
56.259,-14.85,56.259,0,56.259,0,
56.262,-14.85,56.262,0,56.262,0,
56.265,-14.85,56.265,0,56.265,0,
56.269,-14.85,56.269,0,56.269,0,
56.272,-14.85,56.272,0,56.272,0,
56.275,-14.85,56.275,0,56.275,0,
56.279,-14.85,56.279,0,56.279,0,
56.282,-14.85006,56.282,0,56.282,0,
56.285,-14.86,56.285,0,56.285,0,
56.289,-14.86,56.289,0,56.289,0,
56.292,-14.86,56.292,0,56.292,0,
56.295,-14.85983,56.295,0,56.295,0,
56.299,-14.85003,56.299,0,56.299,0,
56.302,-14.85,56.302,0,56.302,0,
56.305,-14.85,56.305,0,56.305,0,
56.309,-14.85,56.309,0,56.309,0,
56.312,-14.85,56.312,0,56.312,0,
56.315,-14.85018,56.315,0,56.315,0,
56.319,-14.85999,56.319,0,56.319,0,
56.322,-14.86,56.322,0,56.322,0,
56.325,-14.86,56.325,0,56.325,0,
56.329,-14.86,56.329,0,56.329,0,
56.332,-14.86,56.332,0,56.332,0,
56.335,-14.86,56.335,0,56.335,0,
56.339,-14.86,56.339,0,56.339,0,
56.342,-14.86,56.342,0,56.342,0,
56.345,-14.86,56.345,0,56.345,0,
56.349,-14.86,56.349,0,56.349,0,
56.352,-14.86,56.352,0,56.352,0,
56.355,-14.86,56.355,0,56.355,0,
56.359,-14.86,56.359,0,56.359,0,
56.362,-14.86,56.362,0,56.362,0,
56.365,-14.86,56.365,0,56.365,0,
56.369,-14.86001,56.369,0,56.369,0,
56.372,-14.87,56.372,0,56.372,0,
56.375,-14.87,56.375,0,56.375,0,
56.379,-14.87,56.379,0,56.379,0,
56.382,-14.87,56.382,0,56.382,0,
56.385,-14.87022,56.385,0,56.385,0,
56.389,-14.88,56.389,0,56.389,0,
56.392,-14.87987,56.392,0,56.392,0,
56.395,-14.86978,56.395,0,56.395,0,
56.399,-14.86,56.399,0,56.399,0,
56.402,-14.86,56.402,0,56.402,0,
56.405,-14.86,56.405,0,56.405,0,
56.409,-14.86,56.409,0,56.409,0,
56.412,-14.86,56.412,0,56.412,0,
56.415,-14.86,56.415,0,56.415,0,
56.419,-14.86,56.419,0,56.419,0,
56.422,-14.86,56.422,0,56.422,0,
56.425,-14.86,56.425,0,56.425,0,
56.429,-14.86,56.429,0,56.429,0,
56.432,-14.86,56.432,0,56.432,0,
56.435,-14.86,56.435,0,56.435,0,
56.439,-14.86,56.439,0,56.439,0,
56.442,-14.86,56.442,0,56.442,0,
56.445,-14.86,56.445,0,56.445,0,
56.449,-14.87,56.449,0,56.449,0,
56.452,-14.87,56.452,0,56.452,0,
56.455,-14.87,56.455,0,56.455,0,
56.459,-14.87,56.459,0,56.459,0,
56.462,-14.87,56.462,0,56.462,0,
56.465,-14.87,56.465,0,56.465,0,
56.469,-14.87,56.469,0,56.469,0,
56.472,-14.87018,56.472,0,56.472,0,
56.475,-14.87999,56.475,0,56.475,0,
56.479,-14.88,56.479,0,56.479,0,
56.482,-14.88,56.482,0,56.482,0,
56.485,-14.88,56.485,0,56.485,0,
56.489,-14.88,56.489,0,56.489,0,
56.492,-14.88,56.492,0,56.492,0,
56.495,-14.88,56.495,0,56.495,0,
56.499,-14.88,56.499,0,56.499,0,
56.502,-14.88,56.502,0,56.502,0,
56.505,-14.88,56.505,0,56.505,0,
56.509,-14.88,56.509,0,56.509,0,
56.512,-14.88,56.512,0,56.512,0,
56.515,-14.88,56.515,0,56.515,0,
56.519,-14.88,56.519,0,56.519,0,
56.522,-14.88,56.522,0,56.522,0,
56.525,-14.88,56.525,0,56.525,0,
56.529,-14.88,56.529,0,56.529,0,
56.532,-14.88,56.532,0,56.532,0,
56.535,-14.87998,56.535,0,56.535,0,
56.539,-14.87013,56.539,0,56.539,0,
56.542,-14.88,56.542,0,56.542,0,
56.545,-14.88,56.545,0,56.545,0,
56.549,-14.88,56.549,0,56.549,0,
56.552,-14.88,56.552,0,56.552,0,
56.555,-14.88,56.555,0,56.555,0,
56.559,-14.88,56.559,0,56.559,0,
56.562,-14.88,56.562,0,56.562,0,
56.565,-14.88,56.565,0,56.565,0,
56.569,-14.88,56.569,0,56.569,0,
56.572,-14.88,56.572,0,56.572,0,
56.575,-14.88,56.575,0,56.575,0,
56.579,-14.88,56.579,0,56.579,0,
56.582,-14.88,56.582,0,56.582,0,
56.585,-14.87994,56.585,0,56.585,0,
56.589,-14.87,56.589,0,56.589,0,
56.592,-14.87,56.592,0,56.592,0,
56.595,-14.87,56.595,0,56.595,0,
56.599,-14.87,56.599,0,56.599,0,
56.602,-14.87,56.602,0,56.602,0,
56.605,-14.87,56.605,0,56.605,0,
56.609,-14.87,56.609,0,56.609,0,
56.612,-14.87,56.612,0,56.612,0,
56.615,-14.87,56.615,0,56.615,0,
56.619,-14.87,56.619,0,56.619,0,
56.622,-14.87,56.622,0,56.622,0,
56.625,-14.87,56.625,0,56.625,0,
56.629,-14.87,56.629,0,56.629,0,
56.632,-14.87,56.632,0,56.632,0,
56.635,-14.87,56.635,0,56.635,0,
56.639,-14.87,56.639,0,56.639,0,
56.642,-14.87,56.642,0,56.642,0,
56.645,-14.87,56.645,0,56.645,0,
56.649,-14.87,56.649,0,56.649,0,
56.652,-14.87,56.652,0,56.652,0,
56.655,-14.87,56.655,0,56.655,0,
56.659,-14.87,56.659,0,56.659,0,
56.662,-14.87,56.662,0,56.662,0,
56.665,-14.86,56.665,0,56.665,0,
56.669,-14.86,56.669,0,56.669,0,
56.672,-14.86,56.672,0,56.672,0,
56.675,-14.86,56.675,0,56.675,0,
56.679,-14.86,56.679,0,56.679,0,
56.682,-14.86,56.682,0,56.682,0,
56.685,-14.86,56.685,0,56.685,0,
56.689,-14.86,56.689,0,56.689,0,
56.692,-14.86,56.692,0,56.692,0,
56.695,-14.86,56.695,0,56.695,0,
56.699,-14.86,56.699,0,56.699,0,
56.702,-14.85997,56.702,0,56.702,0,
56.705,-14.85,56.705,0,56.705,0,
