date,open,high,low,close,volume,money
2017-01-10,1043.67,1044.81,1042.53,1043.67,211336.0,220575131.96
2017-01-11,1042.53,1045.95,1041.39,1042.53,266023.0,277553207.26
2017-01-12,1041.39,1045.95,1041.39,1043.67,375240.0,391869402.76
2017-01-13,1042.53,1048.23,1040.25,1044.81,380759.0,397601906.25
2017-01-16,1043.67,1044.81,1034.54,1042.53,598943.0,623025820.27
2017-01-17,1040.25,1044.81,1037.96,1043.67,478295.0,498179703.17
2017-01-18,1042.53,1048.23,1041.39,1045.95,503471.0,526426595.69
2017-01-19,1043.67,1053.93,1043.67,1047.09,383750.0,402445639.34
2017-01-20,1045.95,1052.79,1045.95,1051.65,344838.0,361865155.13
2017-01-23,1051.65,1056.21,1049.37,1051.65,368483.0,388019072.56
2017-01-24,1052.79,1058.5,1049.37,1057.35,412271.0,434787729.13
2017-01-25,1057.35,1058.5,1055.07,1056.21,266874.0,281976294.07
2017-01-26,1057.35,1065.34,1056.21,1064.2,368846.0,391844286.24
2017-02-03,1065.34,1067.62,1052.79,1056.21,276580.0,292617943.26
2017-02-06,1056.21,1063.06,1056.21,1061.92,453075.0,480441331.04
2017-02-07,1061.92,1063.06,1057.35,1060.78,347955.0,368755274.2
2017-02-08,1059.64,1060.78,1053.93,1060.78,315857.0,333975401.82
2017-02-09,1060.78,1064.2,1058.5,1061.92,300587.0,319201023.28
2017-02-10,1063.06,1067.62,1061.92,1064.2,423229.0,450701345.31
2017-02-13,1065.34,1076.75,1064.2,1073.32,559665.0,599951024.32
2017-02-14,1073.32,1074.46,1068.76,1072.18,317726.0,340318431.4
2017-02-15,1072.18,1088.15,1071.04,1077.89,663335.0,716759655.28
2017-02-16,1077.89,1083.59,1074.46,1079.03,360472.0,388636225.2
2017-02-17,1079.03,1082.45,1068.76,1071.04,371530.0,400161795.09
2017-02-20,1072.18,1092.71,1072.18,1090.43,787953.0,855710805.5
2017-02-21,1089.29,1097.28,1088.15,1091.57,566871.0,618761069.26
2017-02-22,1091.57,1091.57,1083.59,1091.57,405890.0,441528339.71
2017-02-23,1089.29,1091.57,1081.31,1084.73,293987.0,319293836.59
2017-02-24,1083.59,1088.15,1081.31,1083.59,291508.0,316020789.4
2017-02-27,1083.59,1083.59,1074.46,1075.6,357123.0,384781015.65
2017-02-28,1075.6,1084.73,1074.46,1081.31,324139.0,350366892.5
2017-03-01,1082.45,1089.29,1080.17,1082.45,304215.0,330157963.4
2017-03-02,1084.73,1088.15,1074.46,1075.6,353868.0,382395883.84
2017-03-03,1073.32,1075.6,1067.62,1072.18,300411.0,321952549.22
2017-03-06,1072.18,1079.03,1071.04,1077.89,354642.0,381212304.19
2017-03-07,1076.75,1079.03,1072.18,1077.89,258344.0,277747415.42
2017-03-08,1075.6,1077.89,1072.18,1074.46,214303.0,230425150.54
2017-03-09,1073.32,1075.6,1067.62,1069.9,331548.0,354813687.5
2017-03-10,1069.9,1073.32,1067.62,1072.18,342079.0,366140052.24
2017-03-13,1071.04,1077.89,1068.76,1076.75,478077.0,513148481.04
2017-03-14,1075.6,1079.03,1073.32,1076.75,354618.0,381594066.95
2017-03-15,1074.46,1081.31,1074.46,1081.31,479179.0,515943748.1
2017-03-16,1081.31,1087.01,1077.89,1085.87,557551.0,603450064.07
2017-03-17,1077.89,1079.03,1060.78,1061.92,1388409.0,1482736995.37
2017-03-20,1059.64,1061.92,1051.65,1055.07,626871.0,661887015.08
2017-03-21,1055.07,1056.21,1049.37,1053.93,486270.0,511914333.09
2017-03-22,1049.37,1051.65,1042.53,1044.81,496330.0,519331026.27
2017-03-23,1044.81,1053.93,1043.67,1049.37,380134.0,398986562.09
2017-03-24,1049.37,1053.93,1044.81,1048.23,623194.0,653533829.88
2017-03-27,1040.25,1048.23,1035.68,1042.53,863576.0,900094460.92
2017-03-28,1044.81,1045.95,1037.96,1040.25,422027.0,439405816.17
2017-03-29,1041.39,1043.67,1036.82,1039.1,527030.0,548060692.96
2017-03-30,1040.25,1040.25,1033.4,1035.68,602554.0,623995512.84
2017-03-31,1035.68,1047.09,1035.68,1045.95,555068.0,578579035.11
2017-04-05,1044.81,1051.65,1043.67,1050.51,437613.0,458567834.2
2017-04-06,1049.37,1051.65,1045.95,1049.37,380838.0,399118983.36
2017-04-07,1048.23,1051.65,1045.95,1049.37,451373.0,473366404.45
2017-04-10,1049.37,1050.51,1045.95,1047.09,351865.0,368682024.9
2017-04-11,1045.95,1048.23,1036.82,1043.67,536934.0,560304072.91
2017-04-12,1044.81,1045.95,1037.96,1040.25,399201.0,416101249.02
2017-04-13,1039.1,1042.53,1037.96,1040.25,313376.0,325949861.06
2017-04-14,1039.1,1040.25,1033.4,1035.68,430030.0,445637458.07
2017-04-17,1035.68,1039.1,1032.26,1037.96,466318.0,483130499.72
2017-04-18,1036.82,1037.96,1032.26,1032.26,294030.0,304162860.29
2017-04-19,1029.98,1031.12,1015.15,1016.29,701082.0,714963673.14
2017-04-20,1015.15,1019.71,1014.01,1017.43,383677.0,390063543.84
2017-04-21,1017.43,1025.42,1015.15,1023.14,285291.0,291126076.24
2017-04-24,1023.14,1024.28,1014.01,1018.57,346299.0,352926394.67
2017-04-25,1018.57,1027.7,1018.57,1026.56,331340.0,339230143.97
2017-04-26,1026.56,1027.7,1022.0,1025.42,335035.0,343316092.51
2017-04-27,1023.14,1024.28,1016.29,1023.14,339633.0,346186989.88
2017-04-28,1022.0,1025.42,1017.43,1025.42,251132.0,256106698.72
2017-05-02,1022.0,1022.0,1015.15,1019.71,272682.0,277665881.67
2017-05-03,1017.43,1018.57,1014.01,1016.29,245753.0,249660877.22
2017-05-04,1014.01,1014.01,994.62,996.9,610648.0,613783434.31
2017-05-05,996.9,999.18,978.65,984.36,546809.0,539541739.86
2017-05-08,980.93,983.21,974.09,977.51,403368.0,394424117.19
2017-05-09,976.37,985.5,975.23,985.5,284227.0,279119676.49
2017-05-10,984.36,1003.75,983.21,988.92,502426.0,498675307.83
2017-05-11,986.64,994.62,980.93,992.34,441552.0,436444282.31
2017-05-12,990.06,1015.15,985.5,1015.15,804798.0,809131900.14
2017-05-15,1014.01,1020.85,1004.89,1010.59,470427.0,476417671.72
2017-05-16,1008.31,1009.45,995.76,1008.31,460164.0,461069300.97
2017-05-17,1004.89,1004.89,998.04,1000.32,365887.0,365987542.61
2017-05-18,994.62,1000.32,993.48,995.76,199366.0,198765579.76
2017-05-19,996.9,999.18,990.06,991.2,257992.0,256396867.64
2017-05-22,990.06,995.76,982.07,990.06,595396.0,588546725.07
2017-05-23,988.92,1008.31,985.5,1002.6,701408.0,702123772.98
2017-05-24,1001.46,1007.17,990.06,1004.89,466743.0,466560635.92
2017-05-25,1002.6,1042.53,1001.46,1037.96,1421634.0,1462763018.52
2017-05-26,1035.68,1041.39,1031.12,1037.96,784982.0,813387170.15
2017-05-31,1037.96,1052.79,1033.4,1049.37,905833.0,948741889.7
2017-06-01,1049.37,1052.79,1040.25,1048.23,496382.0,519544675.84
2017-06-02,1047.09,1059.64,1042.53,1045.95,675735.0,710119498.1
2017-06-05,1041.39,1045.95,1025.42,1029.98,555954.0,573460396.83
2017-06-06,1027.7,1033.4,1025.42,1031.12,311534.0,320520904.31
2017-06-07,1028.84,1043.67,1027.7,1041.39,566116.0,587357671.16
2017-06-08,1039.1,1043.67,1035.68,1041.39,335786.0,348860774.3
2017-06-09,1043.67,1051.65,1040.25,1043.67,600961.0,628281688.31
2017-06-12,1043.67,1048.23,1037.96,1039.1,442372.0,461493689.83
2017-06-13,1039.1,1042.53,1032.26,1040.25,393150.0,407876695.89
2017-06-14,1040.25,1041.39,1031.12,1035.68,329158.0,340596135.74
2017-06-15,1035.68,1035.68,1029.98,1031.12,296153.0,305610500.17
2017-06-16,1031.12,1035.68,1027.7,1028.84,250733.0,258559005.29
2017-06-19,1029.98,1043.67,1028.84,1041.39,429332.0,446000772.99
2017-06-20,1040.25,1044.81,1036.82,1040.25,274952.0,286053883.71
2017-06-21,1045.95,1047.09,1039.1,1043.67,435668.0,454488888.04
2017-06-22,1043.67,1072.18,1042.53,1055.07,1251037.0,1325210564.64
2017-06-23,1052.79,1057.35,1044.81,1055.07,512006.0,538303574.27
2017-06-26,1056.21,1072.18,1056.21,1060.78,623144.0,663762850.04
2017-06-27,1060.78,1071.04,1057.35,1067.62,478701.0,509162008.98
2017-06-28,1066.48,1082.45,1064.2,1075.6,1024703.0,1102438099.9
2017-06-29,1075.6,1077.89,1068.76,1075.6,428543.0,459810415.62
2017-06-30,1072.18,1075.6,1061.92,1071.04,438037.0,468003516.72
2017-07-03,1072.18,1075.6,1065.34,1072.18,340472.0,364465847.32
2017-07-04,1072.18,1073.32,1060.78,1065.34,428155.0,456577021.25
2017-07-05,1059.64,1069.9,1057.35,1068.76,497729.0,529294114.24
2017-07-06,1067.62,1073.32,1061.92,1072.18,647816.0,691387184.15
2017-07-07,1068.76,1081.31,1065.34,1080.17,666628.0,717084352.18
2017-07-10,1077.89,1101.84,1076.75,1093.85,1193049.0,1303090005.36
2017-07-11,1096.14,1193.09,1096.14,1169.14,3342118.0,3842010171.29
2017-07-12,1171.42,1206.78,1163.43,1179.4,2629135.0,3113681338.88
2017-07-13,1174.84,1243.28,1167.99,1243.28,2625357.0,3180144566.46
2017-07-14,1233.01,1247.84,1215.9,1243.28,1510205.0,1864449201.5
2017-07-17,1248.98,1292.32,1222.74,1233.01,2869600.0,3608692279.05
2017-07-18,1226.17,1270.65,1211.34,1260.39,2059785.0,2558433986.13
2017-07-19,1253.54,1276.35,1240.99,1264.95,1694759.0,2131336294.18
2017-07-20,1263.81,1279.78,1244.42,1251.26,1347810.0,1695060974.17
2017-07-21,1253.2,1267.09,1237.0,1260.15,1297159.0,1625416436.89
2017-07-24,1252.05,1279.82,1241.63,1267.09,1462775.0,1846886678.93
2017-07-25,1270.56,1304.12,1267.09,1272.88,1689281.0,2172114597.09
2017-07-26,1263.62,1293.7,1233.53,1242.79,1466878.0,1846282151.77
2017-07-27,1240.48,1246.26,1218.49,1225.43,1032260.0,1273888886.18
2017-07-28,1227.75,1250.89,1224.28,1242.79,707936.0,877769279.49
2017-07-31,1249.73,1252.05,1209.23,1234.69,1361838.0,1671814035.24
2017-08-01,1231.22,1282.13,1226.59,1277.5,1759229.0,2222887933.96
2017-08-02,1278.66,1312.22,1268.25,1290.23,1782009.0,2307726682.94
2017-08-03,1289.08,1298.33,1269.4,1274.03,850547.0,1090954131.84
2017-08-04,1272.88,1306.43,1264.78,1292.55,1170064.0,1511389828.31
2017-08-07,1279.82,1292.55,1261.3,1272.88,743756.0,946975699.56
2017-08-08,1272.88,1285.6,1262.46,1278.66,595914.0,758872028.53
2017-08-09,1268.25,1275.19,1235.85,1241.63,900759.0,1126512107.82
2017-08-10,1238.16,1252.05,1219.65,1228.9,829514.0,1026676005.5
2017-08-11,1212.7,1219.65,1156.0,1159.47,2109167.0,2501779371.25
2017-08-14,1172.2,1186.09,1161.79,1182.62,1000436.0,1175479138.54
2017-08-15,1184.93,1216.18,1181.46,1193.03,929139.0,1116749994.49
2017-08-16,1190.72,1199.97,1174.52,1196.5,654020.0,778517621.68
2017-08-17,1197.66,1205.76,1190.72,1205.76,478449.0,573093949.61
2017-08-18,1198.82,1226.59,1190.72,1208.08,532788.0,643188717.21
2017-08-21,1206.92,1217.33,1202.29,1210.39,344944.0,417653110.85
2017-08-22,1212.7,1233.53,1199.97,1232.38,756751.0,922881865.79
2017-08-23,1230.06,1270.56,1225.43,1261.3,1139991.0,1430051908.04
2017-08-24,1260.15,1285.6,1254.36,1264.78,798722.0,1014933651.98
2017-08-25,1265.93,1292.55,1261.3,1285.6,833022.0,1068994547.06
2017-08-28,1284.45,1335.36,1284.45,1313.38,1386099.0,1828380086.0
2017-08-29,1307.59,1358.51,1305.28,1350.41,1173549.0,1569230034.16
2017-08-30,1351.56,1353.88,1313.38,1322.63,947730.0,1264128140.68
2017-08-31,1318.01,1323.79,1290.23,1305.28,995356.0,1297730595.72
2017-09-01,1305.28,1318.01,1290.23,1297.18,829597.0,1080996319.27
2017-09-04,1293.7,1356.19,1292.55,1356.19,1168659.0,1551875033.9
2017-09-05,1351.56,1381.65,1342.31,1346.93,1112654.0,1513759541.19
2017-09-06,1341.15,1374.71,1328.42,1353.88,684107.0,925519043.82
2017-09-07,1348.09,1359.66,1318.01,1323.79,530771.0,711036421.43
2017-09-08,1326.11,1346.93,1316.85,1329.58,415911.0,553644520.36
2017-09-11,1335.36,1352.72,1307.59,1316.85,604474.0,801825014.63
2017-09-12,1316.85,1335.36,1304.12,1335.36,731259.0,962032172.14
2017-09-13,1329.58,1335.36,1312.22,1322.63,577481.0,765028184.64
2017-09-14,1322.63,1341.15,1300.65,1309.91,763151.0,1005775578.24
2017-09-15,1306.43,1309.91,1290.23,1306.43,558345.0,726061100.45
2017-09-18,1301.8,1309.91,1296.02,1301.8,525090.0,684223023.19
2017-09-19,1301.8,1312.22,1282.13,1287.92,660421.0,853815999.65
2017-09-20,1289.08,1315.69,1278.66,1306.43,680247.0,884640964.21
2017-09-21,1302.96,1331.89,1296.02,1326.11,598368.0,788605300.87
2017-09-22,1322.63,1333.05,1308.75,1323.79,513263.0,677622489.51
2017-09-25,1323.79,1324.95,1293.7,1306.43,460084.0,602270302.75
2017-09-26,1302.96,1307.59,1268.25,1278.66,836065.0,1074228193.8
2017-09-27,1274.03,1282.13,1261.3,1264.78,628425.0,798377280.05
2017-09-28,1270.56,1270.56,1252.05,1258.99,446974.0,563485127.39
2017-09-29,1263.62,1291.39,1256.68,1285.6,589616.0,753852534.72
2017-10-09,1338.83,1346.93,1302.96,1307.59,1145241.0,1520609511.57
2017-10-10,1311.06,1330.73,1311.06,1327.26,646346.0,853665849.11
2017-10-11,1328.42,1339.99,1312.22,1334.21,568701.0,756203405.4
2017-10-12,1335.36,1339.99,1327.26,1336.52,499555.0,667148377.69
2017-10-13,1337.68,1337.68,1301.8,1314.53,637229.0,839662734.96
2017-10-16,1314.53,1342.31,1306.43,1341.15,895512.0,1190724204.76
2017-10-17,1344.62,1348.09,1328.42,1331.89,437599.0,585333998.33
2017-10-18,1334.21,1353.88,1331.89,1352.72,753021.0,1011050927.7
2017-10-19,1346.93,1356.19,1338.83,1345.78,624602.0,841546799.4
2017-10-20,1341.15,1341.15,1320.32,1328.42,399087.0,529747048.16
2017-10-23,1318.01,1319.16,1290.23,1294.86,928536.0,1206888281.81
2017-10-24,1296.02,1321.48,1293.7,1318.01,534820.0,700896871.75
2017-10-25,1314.53,1315.69,1301.8,1304.12,361725.0,472708177.86
2017-10-26,1301.8,1309.91,1286.76,1293.7,802824.0,1041707022.88
2017-10-27,1294.86,1337.68,1293.7,1337.68,1175366.0,1548543731.64
2017-10-30,1336.52,1357.35,1324.95,1337.68,1104641.0,1484495472.54
2017-10-31,1336.52,1339.99,1318.01,1335.36,542268.0,721237474.23
2017-11-01,1337.68,1341.15,1309.91,1319.16,598550.0,792881042.82
2017-11-02,1314.53,1339.99,1302.96,1335.36,522234.0,689229873.86
2017-11-03,1329.58,1351.56,1313.38,1318.01,642386.0,852032107.89
2017-11-06,1321.48,1321.48,1283.29,1305.28,890026.0,1157303985.6
2017-11-07,1304.12,1399.01,1301.8,1379.33,2140727.0,2914269160.44
2017-11-08,1388.59,1456.86,1380.49,1403.64,3683869.0,5199224276.82
2017-11-09,1411.74,1454.55,1405.95,1426.78,1983554.0,2839861735.04
2017-11-10,1431.41,1452.24,1405.95,1423.31,1518850.0,2167126597.89
2017-11-13,1429.09,1515.88,1429.09,1492.74,2218281.0,3307955288.74
2017-11-14,1498.52,1534.39,1482.32,1498.52,1538510.0,2318092534.32
2017-11-15,1492.74,1519.35,1477.69,1492.74,1091510.0,1627912725.03
2017-11-16,1492.74,1518.19,1466.12,1515.88,1037726.0,1550701791.1
2017-11-17,1523.98,1557.54,1507.78,1525.14,1783807.0,2731215933.75
2017-11-20,1519.35,1648.95,1510.09,1648.95,2457677.0,3860145472.82
2017-11-21,1628.12,1711.44,1621.18,1672.1,2156424.0,3609849024.92
2017-11-22,1675.57,1763.51,1675.57,1747.31,2221155.0,3839501153.96
2017-11-23,1753.1,1763.51,1628.12,1660.52,2099228.0,3562843399.78
2017-11-24,1653.58,1688.3,1594.57,1684.82,2272970.0,3732597275.58
2017-11-27,1654.74,1654.74,1591.1,1611.92,1783751.0,2878491901.47
2017-11-28,1602.67,1602.67,1550.59,1585.31,1526524.0,2396540133.1
2017-11-29,1588.78,1611.92,1558.69,1599.2,1351667.0,2148312654.99
2017-11-30,1585.31,1588.78,1534.39,1548.28,1192260.0,1866700884.59
2017-12-01,1550.59,1559.85,1499.68,1504.31,1542512.0,2354299656.82
2017-12-04,1510.09,1547.12,1504.31,1539.02,1256545.0,1923315712.98
2017-12-05,1521.67,1561.01,1515.88,1539.02,1489579.0,2301867653.62
2017-12-06,1534.39,1535.55,1480.01,1513.57,1399845.0,2104168537.1
2017-12-07,1510.09,1520.51,1475.38,1484.64,1021430.0,1526953344.35
2017-12-08,1491.58,1514.72,1475.38,1514.72,1167786.0,1751423112.52
2017-12-11,1513.57,1570.27,1490.42,1562.17,1954745.0,2980735572.46
2017-12-12,1550.59,1559.85,1506.62,1506.62,1506625.0,2302354901.5
2017-12-13,1504.31,1527.45,1490.42,1519.35,1114149.0,1679022035.87
2017-12-14,1521.67,1540.18,1493.89,1504.31,865911.0,1311131917.66
2017-12-15,1492.74,1496.21,1466.12,1471.91,950562.0,1405372004.04
2017-12-18,1473.06,1493.89,1462.65,1475.38,696070.0,1029422753.28
2017-12-19,1480.01,1541.34,1474.22,1536.71,2072266.0,3138687565.9
2017-12-20,1527.45,1540.18,1519.35,1534.39,956000.0,1463802116.67
2017-12-21,1525.14,1582.99,1522.82,1566.79,1283490.0,2005617683.86
2017-12-22,1562.17,1577.21,1556.38,1564.48,642004.0,1004525768.54
2017-12-25,1564.48,1603.82,1522.82,1533.24,1370223.0,2145040658.23
2017-12-26,1534.39,1584.15,1526.29,1580.68,971074.0,1510826264.44
2017-12-27,1571.42,1594.57,1526.29,1537.87,1180966.0,1848165006.46
2017-12-28,1536.71,1557.54,1506.62,1528.61,1342105.0,2052944539.14
2017-12-29,1528.61,1554.07,1515.88,1539.02,849421.0,1303222040.36
2018-01-02,1544.81,1611.92,1541.34,1585.31,1798880.0,2856543822.18
2018-01-03,1588.78,1603.82,1527.45,1542.49,2560146.0,4006220766.94
2018-01-04,1541.34,1547.12,1519.35,1533.24,1602639.0,2454543516.41
2018-01-05,1528.61,1544.81,1521.67,1539.02,1045934.0,1603289517.93
2018-01-08,1533.24,1537.87,1488.11,1499.68,1865447.0,2806099169.66
2018-01-09,1499.68,1527.45,1495.05,1513.57,1161762.0,1754315792.47
2018-01-10,1508.94,1561.01,1495.05,1558.69,2076876.0,3196055830.91
2018-01-11,1551.75,1572.58,1535.55,1550.59,1247777.0,1937494294.07
2018-01-12,1556.38,1582.99,1551.75,1567.95,1170099.0,1833435672.07
2018-01-15,1563.32,1658.21,1562.17,1643.17,2698326.0,4376707088.52
2018-01-16,1639.7,1664.0,1622.34,1643.17,2112542.0,3479177087.3
2018-01-17,1658.21,1712.6,1643.17,1646.64,2295529.0,3849312882.21
2018-01-18,1666.31,1703.34,1652.42,1703.34,1856292.0,3120455742.35
2018-01-19,1712.6,1750.78,1698.71,1712.6,2221946.0,3832857440.3
2018-01-22,1689.45,1728.8,1669.78,1670.94,1792204.0,3032799070.35
2018-01-23,1661.68,1724.17,1658.21,1695.24,2064357.0,3492462005.57
2018-01-24,1696.4,1745.0,1677.88,1694.08,2239355.0,3838734922.63
2018-01-25,1672.1,1674.41,1620.02,1643.17,2048104.0,3360822344.56
2018-01-26,1640.85,1659.37,1622.34,1625.81,1756878.0,2885104627.01
2018-01-29,1625.81,1648.95,1573.74,1589.94,1806619.0,2911452095.24
2018-01-30,1585.31,1601.51,1567.95,1579.52,946057.0,1497708872.63
2018-01-31,1573.74,1625.81,1565.64,1625.81,1510361.0,2423104767.05
2018-02-01,1614.24,1654.74,1601.51,1623.5,1733222.0,2821583609.23
2018-02-02,1609.61,1631.6,1577.21,1625.81,1016724.0,1637619618.32
2018-02-05,1596.88,1685.98,1588.78,1683.67,2015277.0,3326355314.78
2018-02-06,1646.64,1658.21,1611.92,1620.02,2232079.0,3641294710.26
2018-02-07,1645.48,1654.74,1476.54,1495.05,2891318.0,4521586590.19
2018-02-08,1484.64,1495.05,1449.92,1451.08,1847467.0,2711464886.05
2018-02-09,1397.85,1397.85,1316.85,1352.72,2441278.0,3308553501.52
2018-02-12,1363.13,1370.08,1337.68,1356.19,1061895.0,1439644312.04
2018-02-13,1373.55,1412.89,1370.08,1381.65,1121866.0,1562420005.24
2018-02-14,1383.96,1392.06,1360.82,1388.59,746820.0,1030474410.44
2018-02-22,1417.52,1449.92,1417.52,1441.82,1096137.0,1573562575.57
2018-02-23,1455.71,1480.01,1440.66,1459.18,875992.0,1278185721.74
2018-02-26,1477.69,1486.95,1440.66,1461.49,903729.0,1318960463.96
2018-02-27,1462.65,1469.59,1410.58,1420.99,1111228.0,1590018492.14
2018-02-28,1400.16,1410.58,1380.49,1394.38,1049246.0,1463313702.75
2018-03-01,1379.33,1405.95,1377.02,1393.22,766495.0,1069354491.03
2018-03-02,1379.33,1393.22,1371.23,1382.81,573062.0,791736473.27
2018-03-05,1380.49,1397.85,1365.45,1372.39,651754.0,897244265.05
2018-03-06,1382.81,1401.32,1361.98,1400.16,993953.0,1373438382.66
2018-03-07,1405.95,1427.94,1393.22,1394.38,1233684.0,1744085270.04
2018-03-08,1394.38,1405.95,1382.81,1401.32,596076.0,832153697.14
2018-03-09,1405.95,1411.74,1386.28,1399.01,815684.0,1139043574.63
2018-03-12,1405.95,1408.26,1382.81,1392.06,1096392.0,1526643478.92
2018-03-13,1393.22,1414.05,1388.59,1390.91,935279.0,1309543466.56
2018-03-14,1386.28,1388.59,1368.92,1379.33,549271.0,757090756.43
2018-03-15,1364.29,1371.23,1349.25,1355.03,998734.0,1356878634.17
2018-03-16,1356.19,1371.23,1346.93,1346.93,832196.0,1130784170.87
2018-03-19,1349.25,1370.08,1343.46,1368.92,698727.0,947664744.37
2018-03-20,1358.51,1374.71,1356.19,1367.76,670737.0,916858475.86
2018-03-21,1382.81,1402.48,1371.23,1377.02,1248842.0,1736437401.21
2018-03-22,1377.02,1385.12,1344.62,1349.25,850598.0,1155741055.87
2018-03-23,1301.8,1313.38,1263.62,1312.22,1577734.0,2037734400.09
2018-03-26,1290.23,1296.02,1256.68,1264.78,1195685.0,1519435011.09
2018-03-27,1284.45,1292.55,1256.68,1265.93,954003.0,1213989931.18
2018-03-28,1255.52,1289.08,1248.58,1260.15,949759.0,1201023442.21
2018-03-29,1263.62,1292.55,1220.8,1278.66,1149886.0,1445281829.86
2018-03-30,1277.5,1278.66,1258.99,1261.3,650017.0,823438180.73
2018-04-02,1257.83,1271.72,1238.16,1239.32,958654.0,1200911980.38
2018-04-03,1226.59,1234.69,1216.18,1221.96,769769.0,942237800.69
2018-04-04,1235.85,1274.03,1226.59,1257.83,1384846.0,1737258898.28
2018-04-09,1249.73,1284.45,1241.63,1275.19,928822.0,1180084371.59
2018-04-10,1275.19,1326.11,1269.4,1321.48,1202038.0,1562265089.74
2018-04-11,1318.01,1379.33,1316.85,1368.92,1811306.0,2458982163.44
2018-04-12,1365.45,1368.92,1321.48,1333.05,1013799.0,1364675848.46
2018-04-13,1346.93,1364.29,1324.95,1338.83,1123661.0,1516155527.17
2018-04-16,1327.26,1327.26,1276.35,1284.45,1233255.0,1593706086.4
2018-04-17,1286.76,1324.95,1285.6,1297.18,1125075.0,1468159349.66
2018-04-18,1324.95,1343.46,1305.28,1330.73,1275403.0,1692722923.5
2018-04-19,1333.05,1352.72,1321.48,1327.26,733807.0,979593564.6
2018-04-20,1331.89,1339.99,1296.02,1313.38,828486.0,1090801311.42
2018-04-23,1307.59,1343.46,1302.96,1338.83,924928.0,1228544006.32
2018-04-24,1345.78,1381.65,1339.99,1372.39,1262659.0,1725152198.09
2018-04-25,1360.82,1366.61,1345.78,1351.56,631102.0,854713248.88
2018-04-26,1349.25,1352.72,1308.75,1321.48,755501.0,1002483154.12
2018-04-27,1329.58,1331.89,1230.06,1255.52,2341764.0,2958464277.86
2018-05-02,1269.4,1276.35,1249.73,1258.99,1028832.0,1295804420.86
2018-05-03,1256.68,1258.99,1223.12,1243.95,1107328.0,1372765845.83
2018-05-04,1241.63,1253.2,1233.53,1235.85,614011.0,761302468.67
2018-05-07,1238.16,1253.2,1231.22,1250.89,841984.0,1046743101.92
2018-05-08,1253.2,1290.23,1249.73,1274.03,1186790.0,1511546681.16
2018-05-09,1270.56,1276.35,1258.99,1269.4,542411.0,687036874.44
2018-05-10,1276.35,1283.29,1262.46,1274.03,477666.0,607349997.23
2018-05-11,1277.5,1287.92,1268.25,1274.03,667470.0,853271166.64
2018-05-14,1283.29,1299.49,1276.35,1293.7,898145.0,1158064201.07
2018-05-15,1293.7,1294.86,1275.19,1286.76,578366.0,742590447.65
2018-05-16,1280.98,1280.98,1260.15,1261.3,617341.0,782694669.69
2018-05-17,1262.46,1265.93,1247.42,1252.05,506839.0,635675440.98
2018-05-18,1250.89,1269.4,1245.1,1268.25,499831.0,628250184.92
2018-05-21,1280.98,1285.6,1264.78,1267.09,659834.0,838750577.65
2018-05-22,1267.09,1270.56,1248.58,1256.68,509758.0,639815249.44
2018-05-23,1252.05,1252.05,1228.9,1232.38,856421.0,1058587812.32
2018-05-24,1233.53,1235.85,1224.28,1227.75,594690.0,730678763.88
2018-05-25,1227.75,1234.69,1220.8,1225.43,512752.0,629735450.6
2018-05-28,1224.28,1233.53,1216.18,1225.43,492068.0,602590746.57
2018-05-29,1224.28,1230.06,1197.66,1201.13,768688.0,930386966.63
2018-05-30,1190.72,1190.72,1162.95,1166.42,971730.0,1139918753.16
2018-05-31,1169.89,1179.15,1159.47,1177.99,853262.0,999216332.96
2018-06-01,1174.52,1190.72,1165.26,1179.15,516101.0,608398867.46
2018-06-04,1183.77,1193.03,1174.52,1188.4,512495.0,608291978.44
2018-06-05,1190.72,1191.87,1169.89,1187.25,567372.0,670740302.01
2018-06-06,1186.09,1187.25,1168.73,1173.36,615942.0,724032796.29
2018-06-07,1180.3,1210.39,1177.99,1199.97,1091153.0,1306425478.09
2018-06-08,1195.35,1195.35,1164.1,1171.05,950067.0,1114968856.53
2018-06-11,1164.1,1172.2,1157.16,1161.79,623401.0,724687998.61
2018-06-12,1160.63,1166.42,1151.37,1164.1,789261.0,914001701.46
2018-06-13,1161.79,1164.1,1151.37,1151.37,458523.0,530483756.71
2018-06-14,1151.37,1174.52,1147.9,1165.26,748723.0,872487574.28
2018-06-15,1166.42,1190.72,1164.1,1176.83,1079114.0,1273412999.36
2018-06-19,1162.95,1174.52,1136.33,1142.12,1353205.0,1565756559.87
2018-06-20,1142.12,1151.37,1129.39,1146.75,659924.0,752950700.66
2018-06-21,1149.06,1161.79,1140.96,1140.96,725976.0,836014838.14
2018-06-22,1134.02,1142.12,1130.55,1139.8,568477.0,645752909.26
2018-06-25,1146.75,1147.9,1085.42,1094.67,1032884.0,1154559080.5
2018-06-26,1086.57,1092.36,1051.86,1083.1,971479.0,1042528543.99
2018-06-27,1077.32,1087.73,1044.92,1051.86,903196.0,958871648.21
2018-06-28,1035.66,1050.7,1026.4,1032.19,959905.0,996801234.7
2018-06-29,1042.6,1056.49,1036.82,1051.86,583584.0,611346088.69
2018-07-02,1047.23,1047.23,989.37,996.31,1136852.0,1158545868.81
2018-07-03,1005.57,1006.73,977.8,1003.26,1101696.0,1096657033.32
2018-07-04,998.63,1012.52,996.31,996.31,614568.0,617278559.96
